symbol,CVSAId,category,market,currency,settlPeriod,lotSize,minimumSize,block,isin,instrumentStatus,issuer,securityDescription,tickPriceId
CR3WD,95678,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARCRES100309,1,0077-CRESUD S.A.C.I.F. Y,WARRANTS CRESUD S.A.C.I.F. VTO,Tick_Acciones_Ext
CR3WD,95678,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,1.00000,0,ARCRES100309,1,0077-CRESUD S.A.C.I.F. Y,WARRANTS CRESUD S.A.C.I.F. VTO,Tick_Acciones_Ext
CR3WC,95678,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,0,ARCRES100309,1,0077-CRESUD S.A.C.I.F. Y,WARRANTS CRESUD S.A.C.I.F. VTO,Tick_Acciones_Ext
COMED,251,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,1.00000,0,ARP290071462,0,0140-SOCIEDAD COMERCIAL D,COMERCIAL DEL PLATA,Tick_Acciones_Lider_CEDEAR
CR3WC,95678,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,1.00000,0,ARCRES100309,1,0077-CRESUD S.A.C.I.F. Y,WARRANTS CRESUD S.A.C.I.F. VTO,Tick_Acciones_Ext
HARGD,733,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,10.00000,0,ARP6806N1051,0,0079-HOLCIM (ARGENTINA) S,HOLCIM (ARGENTINA) S.A.-ORD.ES,Tick_Acciones
AGROC,19,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,300.00000,0,ARAGRO010015,1,0168-AGROMETAL S.A.I.,AGROMETAL S.A. ORDS. 1 VOTO ES,Tick_Acciones
AGROC,19,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,300.00000,0,ARAGRO010015,1,0168-AGROMETAL S.A.I.,AGROMETAL S.A. ORDS. 1 VOTO ES,Tick_Acciones
IRSAC,633,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,10.00000,0,ARP588091073,0,0126-IRSA INVERSIONES Y R,IRSA INV.Y REPR. S.A. - ORD.1V,Tick_Acciones
MOLI5,741,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,0,ARP689251253,0,0050-MOLINOS RIO DE LA PL,"MOLINOS RIO DE LA PLATA ""A"" 5",Tick_Acciones
MOLIC,742,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,4.00000,0,ARP689251337,1,0050-MOLINOS RIO DE LA PL,MOLINOS RIO DE LA PLATA,Tick_Acciones
MOLID,742,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,4.00000,0,ARP689251337,0,0050-MOLINOS RIO DE LA PL,MOLINOS RIO DE LA PLATA,Tick_Acciones
IR2WC,41298,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,1.00000,0,ARIRSA100224,1,0126-IRSA INVERSIONES Y R,WARRANTS INVERSIONES Y REPRESE,Tick_Acciones_Ext
IRS2W,41298,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,ARIRSA100224,0,0126-IRSA INVERSIONES Y R,WARRANTS INVERSIONES Y REPRESE,Tick_Acciones_Ext
IRS2W,41298,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,0,ARIRSA100224,0,0126-IRSA INVERSIONES Y R,WARRANTS INVERSIONES Y REPRESE,Tick_Acciones_Ext
IR2WD,41298,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARIRSA100224,1,0126-IRSA INVERSIONES Y R,WARRANTS INVERSIONES Y REPRESE,Tick_Acciones_Ext
IR2WD,41298,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,1.00000,0,ARIRSA100224,1,0126-IRSA INVERSIONES Y R,WARRANTS INVERSIONES Y REPRESE,Tick_Acciones_Ext
IR2WC,41298,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,0,ARIRSA100224,1,0126-IRSA INVERSIONES Y R,WARRANTS INVERSIONES Y REPRESE,Tick_Acciones_Ext
VALOC,30059,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,0,ARBVAL3024G2,0,0470-BANCO DE VALORES S.A,BCO DE VALORES ACCIONES ORD. 1,Tick_Acciones_Lider_CEDEAR
VALOC,30059,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,1.00000,0,ARBVAL3024G2,0,0470-BANCO DE VALORES S.A,BCO DE VALORES ACCIONES ORD. 1,Tick_Acciones_Lider_CEDEAR
VALOD,30059,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARBVAL3024G2,0,0470-BANCO DE VALORES S.A,BCO DE VALORES ACCIONES ORD. 1,Tick_Acciones_Lider_CEDEAR
VALOD,30059,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,1.00000,0,ARBVAL3024G2,0,0470-BANCO DE VALORES S.A,BCO DE VALORES ACCIONES ORD. 1,Tick_Acciones_Lider_CEDEAR
VALO,30059,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,ARBVAL3024G2,0,0470-BANCO DE VALORES S.A,BCO DE VALORES ACCIONES ORD. 1,Tick_Acciones_Lider_CEDEAR
VALO,30059,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,0,ARBVAL3024G2,0,0470-BANCO DE VALORES S.A,BCO DE VALORES ACCIONES ORD. 1,Tick_Acciones_Lider_CEDEAR
LEDED,655,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,15.00000,0,ARP624571096,0,0045-LEDESMA S.A.A.I.,LEDESMA S.A. ORDINARIAS 1 VOTO,Tick_Acciones
LEDED,655,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,15.00000,0,ARP624571096,0,0045-LEDESMA S.A.A.I.,LEDESMA S.A. ORDINARIAS 1 VOTO,Tick_Acciones
TGN4C,30005,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,0,ARTGNO010117,0,0446-TRANSPORTADORA GAS D,TRANSPORTADORA DE GAS DEL NORT,Tick_Acciones_Lider_CEDEAR
TGN4C,30005,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,1.00000,0,ARTGNO010117,0,0446-TRANSPORTADORA GAS D,TRANSPORTADORA DE GAS DEL NORT,Tick_Acciones_Lider_CEDEAR
BMA.D,111,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARBANS010010,0,0409-BANCO MACRO S.A.,"BCO.MACRO-ACCS.ORDS.""B"" 1 V.",Tick_Acciones_Lider_CEDEAR
PATAD,558,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,10.00000,0,ARP530571735,0,0128-IMPORT. Y EXPORT. DE,IMP.Y EXP.PATAGONIA-ESCRITURAL,Tick_Acciones
LOMAB,30043,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARLOMA300018,0,0540-LOMA NEGRA S.A.,ACC.ORD. LOMA NEGRA S.A. 1 VOT,Tick_Acciones
YPFDB,710,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP9897X1319,0,0401-YPF S.A.,"YPF S.A. ""D"" ESCRITURALES",Tick_Acciones
GRIM,526,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,15.00000,0,ARP493071046,0,0350-GRIMOLDI S.A.,"GRIMOLDI-ORDS.""B"" 1V.-ESCRITUR",Tick_Acciones
TGN4B,30005,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARTGNO010117,0,0446-TRANSPORTADORA GAS D,"TRANS. GAS DEL NORTE  ""C"" ORD",Tick_Acciones
TGN4B,30005,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARTGNO010117,0,0446-TRANSPORTADORA GAS D,"TRANS. GAS DEL NORTE  ""C"" ORD",Tick_Acciones
LOMAB,30043,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARLOMA300018,0,0540-LOMA NEGRA S.A.,ACC.ORD. LOMA NEGRA S.A. 1 VOT,Tick_Acciones
YPFDB,710,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARP9897X1319,0,0401-YPF S.A.,"YPF S.A. ""D"" ESCRITURALES",Tick_Acciones
RAGH,30070,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,10.00000,0,AR0174950912,0,0598-RAGHSA CONSTRUCCIONE,RAGHSA S.A. ACC ORD. CL.A 1 V,Tick_Acciones
GBAN,67,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,8.00000,0,ARGASB010027,0,0531-GAS NATURAL BUENOS A,GAS NATURAL BAN-ORDS. B 1 VOTO,Tick_Acciones
RAGHD,30070,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,10.00000,0,AR0174950912,0,0598-RAGHSA CONSTRUCCIONE,RAGHSA S.A. ACC ORD. CL.A 1 V,Tick_Acciones
RAGHC,30070,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,10.00000,0,AR0174950912,0,0598-RAGHSA CONSTRUCCIONE,RAGHSA S.A. ACC ORD. CL.A 1 V,Tick_Acciones
RAGH,30070,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,10.00000,0,AR0174950912,0,0598-RAGHSA CONSTRUCCIONE,RAGHSA S.A. ACC ORD. CL.A 1 V,Tick_Acciones
RAGHD,30070,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,10.00000,0,AR0174950912,0,0598-RAGHSA CONSTRUCCIONE,RAGHSA S.A. ACC ORD. CL.A 1 V,Tick_Acciones
GBAN,67,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,8.00000,0,ARGASB010027,0,0531-GAS NATURAL BUENOS A,GAS NATURAL BAN-ORDS. B 1 VOTO,Tick_Acciones
MTR,30023,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,8.00000,0,ARMTBA010010,2,4039-MERCADO A TERMINO DE,MERCADO A TERMINO DE BS.AS. OR,Tick_Acciones
BMA.B,111,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARBANS010010,0,0409-BANCO MACRO S.A.,"BANCO MACRO S.A. ""B"" 1 V.ESCRI",Tick_Acciones_Ext
MTR,30023,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,8.00000,0,ARMTBA010010,2,4039-MERCADO A TERMINO DE,MERCADO A TERMINO DE BS.AS. OR,Tick_Acciones
HARGC,733,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,10.00000,0,ARP6806N1051,1,0079-HOLCIM (ARGENTINA) S,HOLCIM (ARGENTINA) S.A.-ORD.ES,Tick_Acciones
HARGD,733,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,10.00000,0,ARP6806N1051,0,0079-HOLCIM (ARGENTINA) S,HOLCIM (ARGENTINA) S.A.-ORD.ES,Tick_Acciones
CRESC,274,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,1.00000,0,ARP331091024,2,0077-CRESUD S.A.C.I.F. Y,CRESUD,Tick_Acciones_Lider_CEDEAR
MIRGC,798,01-ACCIONES PRIVADAS,CT,EXT,0002,0.1000000,0.10000,0,ARP6823S1295,1,0461-MIRGOR S.A.,"MIRGOR -ORD.ESC.  ""C"" 1 VOTO",Tick_Acciones
TGSUC,617,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,0,ARP9308R1039,0,0431-TRANSPORTADORA GAS D,TRANSPORTADORA DE GAS DEL SUR,Tick_Acciones_Lider_CEDEAR
CRESD,274,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARP331091024,0,0077-CRESUD S.A.C.I.F. Y,CRESUD,Tick_Acciones_Lider_CEDEAR
CRESD,274,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,1.00000,0,ARP331091024,0,0077-CRESUD S.A.C.I.F. Y,CRESUD,Tick_Acciones_Lider_CEDEAR
CEPUD,322,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARP2354W1188,0,0410-CENTRAL PUERTO S. A.,CENTRAL PUERTO-ORDS. 1 VOTO,Tick_Acciones_Lider_CEDEAR
TGSUD,617,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,1.00000,0,ARP9308R1039,0,0431-TRANSPORTADORA GAS D,TRANSPORTADORA DE GAS DEL SUR,Tick_Acciones_Lider_CEDEAR
GCDI,30022,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,700.00000,0,ARTGLT010015,0,4025-TGLT S.A,TGLT S.A. ORDINARIAS 1 VOTO ES,Tick_Acciones
GCDI,30022,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,700.00000,0,ARTGLT010015,0,4025-TGLT S.A,TGLT S.A. ORDINARIAS 1 VOTO ES,Tick_Acciones
FIPL,443,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,50.00000,0,ARP416191426,0,0032-FIPLASTO S.A.,FIPLASTO,Tick_Acciones
INTR,620,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,50.00000,0,ARP577611352,0,0041-CIA. INTRODUCTORA DE,"INTRODUCTORA-ESC.ORDS.""B""1V.",Tick_Acciones
INTR,620,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,50.00000,0,ARP577611352,0,0041-CIA. INTRODUCTORA DE,"INTRODUCTORA-ESC.ORDS.""B""1V.",Tick_Acciones
FIPL,443,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,50.00000,0,ARP416191426,0,0032-FIPLASTO S.A.,FIPLASTO,Tick_Acciones
HAVA,30037,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,3.00000,0,ARHAVH300038,0,4902-HAVANNA HOLDING S.A,HAVANNA HOLDING S.A. CLASE B,Tick_Acciones
HAVA,30037,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,3.00000,0,ARHAVH300038,0,4902-HAVANNA HOLDING S.A,HAVANNA HOLDING S.A. CLASE B,Tick_Acciones
GGALB,534,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP495251018,0,1129-GRUPO FINANCIERO GAL,"GRUPO FINANCIERO GALICIA ""B""1V",Tick_Acciones_Ext
HULDB,548,01-ACCIONES PRIVADAS,CT,USD,0001,0.1000000,0.10000,1,ARHULI010014,1,0038-HULYTEGO S.A.I.C.,HULYTEGO S.A. - ORD. 1 VOTO,Tick_Acciones
CVHB,30042,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,3.00000,1,ARCABH300011,2,5189-CABLEVISION HOLDING,ACC.ORD.CABLEVISION HOLDING CL,Tick_Acciones
GGALB,534,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARP495251018,0,1129-GRUPO FINANCIERO GAL,"GRUPO FINANCIERO GALICIA ""B""1V",Tick_Acciones_Ext
CEPUB,322,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP2354W1188,2,0410-CENTRAL PUERTO S. A.,"CENTRAL PUERTO S.A. ESCRIT. ""B",Tick_Acciones_Lider_CEDEAR
CEPUB,322,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARP2354W1188,2,0410-CENTRAL PUERTO S. A.,"CENTRAL PUERTO S.A. ESCRIT. ""B",Tick_Acciones_Lider_CEDEAR
MTRB,30023,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,8.00000,1,ARMTBA010010,2,4039-MERCADO A TERMINO DE,MERCADO A TERMINO DE BS.AS. OR,Tick_Acciones
IRSA,633,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,10.00000,0,ARP588091073,0,0126-IRSA INVERSIONES Y R,"IRSA-ESC.ORDS.""B"" 1 V.",Tick_Acciones
GCLAC,30017,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,6.00000,0,ARGCLA010015,0,3234-GRUPO CLARIN S.A.,GRUPO CLARIN S.A. ACCS.ORDS. B,Tick_Acciones
CRESB,274,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP331091024,0,0077-CRESUD S.A.C.I.F. Y,CRESUD S.A. ORDS. 1 VOTO ESCRI,Tick_Acciones_Lider_CEDEAR
TGSUB,617,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP9308R1039,0,0431-TRANSPORTADORA GAS D,"T. DE GAS DEL SUR ESC. ""B"" 1 V",Tick_Acciones_Lider_CEDEAR
BYMBC,30038,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,1,ARBYMA300018,1,5047-BOLSAS Y MERCADOS AR,BOLSAS Y MERCADOS ARG. $ ORD.,Tick_Acciones
BYMBC,30038,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,1.00000,1,ARBYMA300018,1,5047-BOLSAS Y MERCADOS AR,BOLSAS Y MERCADOS ARG. $ ORD.,Tick_Acciones
AUSOB,66,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,5.00000,1,ARASOL010033,1,0612-AUTOPISTAS DEL SOL,AUTOPISTAS DEL SOL S.A. ACCS.,Tick_Acciones
EDNB,508,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARENOR010020,0,0556-EDENOR S.A.,"EDENOR ORDS.""B"" 1 VOTO ESCRITU",Tick_Acciones_Lider_CEDEAR
DGCE,30061,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,10.00000,0,AR0097356114,0,0499-DISTRIBUIDORA DE GAS,DISTRIB GAS DEL CENTRO CLASE B,Tick_Acciones
DGCE,30061,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,10.00000,0,AR0097356114,0,0499-DISTRIBUIDORA DE GAS,DISTRIB GAS DEL CENTRO CLASE B,Tick_Acciones
DGCED,30061,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,10.00000,0,AR0097356114,1,0499-DISTRIBUIDORA DE GAS,DISTRIB GAS DEL CENTRO CLASE B,Tick_Acciones
DGCED,30061,01-ACCIONES PRIVADAS,CT,USD,0001,1.0000000,10.00000,0,AR0097356114,1,0499-DISTRIBUIDORA DE GAS,DISTRIB GAS DEL CENTRO CLASE B,Tick_Acciones
DGCEC,30061,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,10.00000,0,AR0097356114,1,0499-DISTRIBUIDORA DE GAS,DISTRIB GAS DEL CENTRO CLASE B,Tick_Acciones
DGCEC,30061,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,10.00000,0,AR0097356114,1,0499-DISTRIBUIDORA DE GAS,DISTRIB GAS DEL CENTRO CLASE B,Tick_Acciones
ALUAB,7,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARALUA010258,0,0169-ALUAR ALUMINIO ARGEN,ALUAR S.A. ORDS 1 VOTO ESCRITU,Tick_Acciones_Lider_CEDEAR
COMEB,251,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP290071462,0,0140-SOCIEDAD COMERCIAL D,COMERCIAL DEL PLATA,Tick_Acciones_Ext
RAGHC,30070,01-ACCIONES PRIVADAS,CT,EXT,0001,1.0000000,10.00000,0,AR0174950912,0,0598-RAGHSA CONSTRUCCIONE,RAGHSA S.A. ACC ORD. CL.A 1 V,Tick_Acciones
BMA.B,111,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARBANS010010,0,0409-BANCO MACRO S.A.,"BANCO MACRO S.A. ""B"" 1 V.ESCRI",Tick_Acciones_Ext
BBARB,94,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARP125991090,0,0108-BBVA BANCO FRANCES S,BBVA BCO.FRANCES S.A.,Tick_Acciones_Ext
TECOB,807,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,1,ARP9028N1016,0,0365-TELECOM ARGENTINA S.,"TELECOM ARG. ESCRIT. ""B"" 1 V.",Tick_Acciones_Lider_CEDEAR
TECOB,807,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARP9028N1016,0,0365-TELECOM ARGENTINA S.,"TELECOM ARG. ESCRIT. ""B"" 1 V.",Tick_Acciones_Lider_CEDEAR
AUSOB,66,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,5.00000,1,ARASOL010033,1,0612-AUTOPISTAS DEL SOL,AUTOPISTAS DEL SOL S.A. ACCS.,Tick_Acciones
TRANB,849,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,1,ARTRAN010011,2,0558-TRANSENER S.A. CIA.,"TRANSENER ORDS.""B"" 1 VOTO ESCR",Tick_Acciones_Ext
ROSE,611,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,200.00000,0,ARROSE010025,0,0064-INSTITUTO ROSENBUSCH,INST.ROSENBUSCH-NOMINATIVAS,Tick_Acciones
METRC,565,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,1.00000,0,ARP6558L1178,0,0456-METROGAS S.A.,"METROGAS S.A. ORD. ""B"" 1 VOTO",Tick_Acciones_Lider_CEDEAR
CELUB,223,01-ACCIONES PRIVADAS,CT,ARS,0001,0.0100000,0.01000,1,ARP219751426,1,0019-CELULOSA ARGENTINA S,CELULOSA ARG. S.A. ORDS. 1V. E,Tick_Acciones
URBA,350,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,ARP3611P1028,1,0190-CENTRAL URBANA S.A.,CENTRAL URBANA S.A.,Tick_Acciones
IEB,342,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,20.00000,0,ARP3594C1107,0,0460-DYCASA DRAGADOS Y CO,IEB CONSTR. ORD. B 1 VOTO,Tick_Acciones
IEB5,343,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,ARP3594C1024,2,0460-DYCASA DRAGADOS Y CO,IEB CONS ORD. A 5 VOTOS,Tick_Acciones
AGRO,19,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,300.00000,0,ARAGRO010015,0,0168-AGROMETAL S.A.I.,AGROMETAL,Tick_Acciones
AGRO,19,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,300.00000,0,ARAGRO010015,0,0168-AGROMETAL S.A.I.,AGROMETAL,Tick_Acciones
ALUA,7,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,0,ARALUA010258,0,0169-ALUAR ALUMINIO ARGEN,ALUAR ALUMINIO ARG. ORD. 1 VOT,Tick_Acciones_Lider_CEDEAR
TEST,12345,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,NA,2,5047-BOLSAS Y MERCADOS AR,TEST,Tick_Acciones_Lider_CEDEAR
IEB,342,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,20.00000,0,ARP3594C1107,0,0460-DYCASA DRAGADOS Y CO,IEB CONSTR. ORD. B 1 VOTO,Tick_Acciones
BHIPD,751,01-ACCIONES PRIVADAS,CT,USD,0002,1.0000000,30.00000,0,ARBHIP010161,0,0501-BANCO HIPOTECARIO NA,BANCO HIPOTECARIO S.A. ORD CLA,Tick_Acciones
CARCC,927,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,600.00000,0,ARP8723U1058,1,0152-CARBOCLOR S.A.,CARBOCLOR S.A.,Tick_Acciones
EDSH,30029,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,AREDEH010018,0,4343-EDESA HOLDINGS SA,EDESA HOLDING S.A. 1 VOTO $ ES,Tick_Acciones
ALUA,7,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,ARALUA010258,0,0169-ALUAR ALUMINIO ARGEN,ALUAR ALUMINIO ARG. ORD. 1 VOT,Tick_Acciones_Lider_CEDEAR
AUSO,66,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,5.00000,0,ARASOL010033,0,0612-AUTOPISTAS DEL SOL,"AUTOPISTAS DEL SOL SA ORD.""D""",Tick_Acciones
AUSO,66,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,5.00000,0,ARASOL010033,0,0612-AUTOPISTAS DEL SOL,"AUTOPISTAS DEL SOL SA ORD.""D""",Tick_Acciones
BHIP,751,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,30.00000,0,ARBHIP010161,0,0501-BANCO HIPOTECARIO NA,BANCO HIPOTECARIO S.A. ORD CLA,Tick_Acciones
BHIP,751,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,30.00000,0,ARBHIP010161,0,0501-BANCO HIPOTECARIO NA,BANCO HIPOTECARIO S.A. ORD CLA,Tick_Acciones
BMA,111,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,1.00000,0,ARBANS010010,0,0409-BANCO MACRO S.A.,"BCO.MACRO-ACCS.ORDS.""B"" 1 V.",Tick_Acciones_Lider_CEDEAR
BMA,111,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,1.00000,0,ARBANS010010,0,0409-BANCO MACRO S.A.,"BCO.MACRO-ACCS.ORDS.""B"" 1 V.",Tick_Acciones_Lider_CEDEAR
BPAT,30015,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,6.00000,0,ARMERI013163,0,0707-BANCO PATAGONIA S.A.,"BANCO PATAGONIA ORD. ""B"" 1 VOT",Tick_Acciones
BPAT,30015,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,6.00000,0,ARMERI013163,0,0707-BANCO PATAGONIA S.A.,"BANCO PATAGONIA ORD. ""B"" 1 VOT",Tick_Acciones
CADO,204,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,40.00000,0,ARCADO010023,0,0018-CARLOS CASADO S.A.,CASADO CARLOS -ESCRITURALES,Tick_Acciones
CADO,204,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,40.00000,0,ARCADO010023,0,0018-CARLOS CASADO S.A.,CASADO CARLOS -ESCRITURALES,Tick_Acciones
CAPX,628,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,2.00000,0,ARP2006N1025,0,0443-CAPEX S.A.,"CAPEX S.A.-ORDINARIAS ""A"" 1 VO",Tick_Acciones
CAPX,628,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,2.00000,0,ARP2006N1025,0,0443-CAPEX S.A.,"CAPEX S.A.-ORDINARIAS ""A"" 1 VO",Tick_Acciones
CARC,927,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,600.00000,0,ARP8723U1058,0,0152-CARBOCLOR S.A.,CARBOCLOR S.A.,Tick_Acciones
CARC,927,01-ACCIONES PRIVADAS,CT,ARS,0002,1.0000000,600.00000,0,ARP8723U1058,0,0152-CARBOCLOR S.A.,CARBOCLOR S.A.,Tick_Acciones
BHIPC,751,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,30.00000,0,ARBHIP010161,1,0501-BANCO HIPOTECARIO NA,BANCO HIPOTECARIO S.A. ORD CLA,Tick_Acciones
AUSOC,66,01-ACCIONES PRIVADAS,CT,EXT,0002,1.0000000,5.00000,0,ARASOL010033,1,0612-AUTOPISTAS DEL SOL,"AUTOPISTAS DEL SOL SA ORD.""D""",Tick_Acciones
CECO2,386,01-ACCIONES PRIVADAS,CT,ARS,0001,1.0000000,30.00000,0,ARP2341J1058,0,0413-CENTRAL COSTANERA S.,ENDESA COSTANERA,Tick_Acciones
